type	time	latitude	longitude	altitude (ft)	speed (mph)	distance_interval (ft)	name	desc
T	2022-07-15 00:57:17	33.977925014	-118.452341384	9.1	1.7	1.71		
T	2022-07-15 00:57:18	33.977911931	-118.452344626	16.5	1.7	4.89		
T	2022-07-15 00:57:19	33.977911868	-118.452348109	8.3	1.8	1.08		
T	2022-07-15 00:57:20	33.977911421	-118.452361933	12.9	1.8	4.18		
T	2022-07-15 00:57:21	33.977910723	-118.452371783	15.3	2.4	2.99		
T	2022-07-15 00:57:22	33.977904961	-118.452379779	5.3	2.0	3.21		
T	2022-07-15 00:57:23	33.977902216	-118.452388310	2.8	2.0	2.75		
T	2022-07-15 00:57:24	33.977904223	-118.452398396	10.7	1.9	3.11		
T	2022-07-15 00:57:25	33.977910335	-118.452393563	7.7	1.1	2.68		
T	2022-07-15 00:57:26	33.977908963	-118.452411115	7.6	1.4	5.33		
T	2022-07-15 00:57:27	33.977907778	-118.452422725	7.3	3.0	3.54		
T	2022-07-15 00:57:28	33.977906521	-118.452428906	6.7	1.9	1.95		
T	2022-07-15 00:57:29	33.977903286	-118.452439343	2.0	1.8	3.38		
T	2022-07-15 00:57:30	33.977903481	-118.452445479	7.4	1.8	1.87		
T	2022-07-15 00:57:31	33.977903721	-118.452443149	7.2	0.4	0.62		
T	2022-07-15 00:57:32	33.977903721	-118.452443149	7.2	0.2	0.00		
T	2022-07-15 00:57:33	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:34	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:35	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:36	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:37	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:38	33.977903721	-118.452443149	7.2	0.0	0.00		
T	2022-07-15 00:57:39	33.977937784	-118.452451452	8.5	4.3	12.68		
T	2022-07-15 00:57:40	33.977942504	-118.452448121	8.6	4.9	2.02		
T	2022-07-15 00:57:41	33.977942993	-118.452448087	8.7	0.7	0.31		
T	2022-07-15 00:57:42	33.977953795	-118.452480753	7.8	3.6	10.64		
T	2022-07-15 00:57:43	33.977955282	-118.452483913	7.2	4.0	1.08		
T	2022-07-15 00:57:44	33.977955282	-118.452483913	7.2	0.4	0.00		
T	2022-07-15 00:57:45	33.977951213	-118.452481877	5.3	0.5	1.59		
T	2022-07-15 00:57:46	33.977942187	-118.452455526	6.5	3.3	8.62		
T	2022-07-15 00:57:47	33.977938277	-118.452435327	9.1	5.1	6.26		
T	2022-07-15 00:57:48	33.977932087	-118.452430669	9.2	2.9	2.64		
T	2022-07-15 00:57:49	33.977925430	-118.452422539	13.6	2.1	3.45		
T	2022-07-15 00:57:50	33.977919990	-118.452415348	13.1	2.2	2.92		
T	2022-07-15 00:57:51	33.977929545	-118.452416742	15.4	0.8	3.50		
T	2022-07-15 00:57:52	33.977931096	-118.452414329	14.5	1.4	0.98		
T	2022-07-15 00:57:53	33.977935101	-118.452384973	27.3	3.3	9.00		
T	2022-07-15 00:57:54	33.977917595	-118.452366452	19.9	5.2	8.48		
T	2022-07-15 00:57:55	33.977910351	-118.452361155	21.6	3.9	3.08		
T	2022-07-15 00:57:56	33.977913333	-118.452365961	7.6	0.5	1.82		
T	2022-07-15 00:57:57	33.977906010	-118.452360249	2.2	0.6	3.18		
T	2022-07-15 00:57:58	33.977899794	-118.452351852	2.7	2.2	3.43		
T	2022-07-15 00:57:59	33.977894282	-118.452336906	9.7	2.8	4.94		
T	2022-07-15 00:58:00	33.977894741	-118.452333056	6.8	2.0	1.17		
T	2022-07-15 00:58:01	33.977889512	-118.452319728	8.2	1.9	4.45		
T	2022-07-15 00:58:02	33.977884106	-118.452301830	4.6	3.5	5.77		
T	2022-07-15 00:58:03	33.977872802	-118.452283323	8.7	4.3	6.95		
T	2022-07-15 00:58:04	33.977869727	-118.452280449	5.4	2.8	1.39		
T	2022-07-15 00:58:05	33.977867776	-118.452275763	8.2	1.0	1.59		
T	2022-07-15 00:58:06	33.977865742	-118.452275470	5.8	0.7	0.70		
T	2022-07-15 00:58:07	33.977867158	-118.452270976	5.1	0.5	1.46		
T	2022-07-15 00:58:08	33.977864004	-118.452260338	4.5	1.6	3.41		
T	2022-07-15 00:58:09	33.977860120	-118.452256399	-2.2	1.7	1.87		
T	2022-07-15 00:58:10.001	33.977850350	-118.452241161	-1.1	2.6	5.83		
T	2022-07-15 00:58:11.001	33.977840789	-118.452228466	3.5	3.8	5.18		
T	2022-07-15 00:58:12.001	33.977835667	-118.452221899	0.1	2.7	2.72		
T	2022-07-15 00:58:13.001	33.977829846	-118.452212931	0.2	2.1	3.47		
T	2022-07-15 00:58:14.001	33.977825029	-118.452206278	1.7	2.1	2.66		
T	2022-07-15 00:58:15.001	33.977818509	-118.452200356	4.3	1.9	2.99		
T	2022-07-15 00:58:16.001	33.977821131	-118.452200185	-0.3	0.8	0.98		
T	2022-07-15 00:58:17.001	33.977808500	-118.452179163	2.7	2.5	7.85		
T	2022-07-15 00:58:18.001	33.977799754	-118.452162116	14.0	4.7	6.07		
T	2022-07-15 00:58:19.001	33.977798634	-118.452159015	5.7	2.4	1.03		
T	2022-07-15 00:58:20.001	33.977794429	-118.452150686	6.2	1.4	2.94		
T	2022-07-15 00:58:21.001	33.977790838	-118.452139485	14.3	2.2	3.63		
T	2022-07-15 00:58:22.001	33.977785297	-118.452125580	17.1	2.8	4.66		
T	2022-07-15 00:58:23.001	33.977781597	-118.452110722	16.5	3.2	4.68		
T	2022-07-15 00:58:24.001	33.977793161	-118.452113917	12.7	1.5	4.32		
T	2022-07-15 00:58:25.001	33.977789141	-118.452116664	14.4	1.1	1.65		
T	2022-07-15 00:58:26.001	33.977790445	-118.452116790	12.0	0.4	0.44		
T	2022-07-15 00:58:27.001	33.977792343	-118.452114902	5.4	0.4	0.88		
T	2022-07-15 00:58:28.001	33.977791105	-118.452115360	4.0	0.2	0.44		
T	2022-07-15 00:58:29.001	33.977788658	-118.452115063	2.3	0.5	0.93		
T	2022-07-15 00:58:30.001	33.977781506	-118.452106234	1.6	1.5	3.74		
T	2022-07-15 00:58:31.001	33.977777072	-118.452102551	3.1	1.9	1.99		
T	2022-07-15 00:58:32.001	33.977771943	-118.452097849	3.8	1.5	2.33		
T	2022-07-15 00:58:33.001	33.977771212	-118.452081815	5.4	2.3	4.87		
T	2022-07-15 00:58:34.001	33.977771032	-118.452069234	6.0	3.0	3.81		
T	2022-07-15 00:58:35.001	33.977767451	-118.452048824	3.1	3.4	6.31		
T	2022-07-15 00:58:36.001	33.977757575	-118.452042163	-1.2	3.3	4.13		
T	2022-07-15 00:58:37.001	33.977755495	-118.452033371	-1.7	2.2	2.75		
T	2022-07-15 00:58:38.001	33.977747604	-118.452012961	-4.9	3.3	6.81		
T	2022-07-15 00:58:39	33.977740025	-118.451991035	-1.2	4.8	7.18		
T	2022-07-15 00:58:40	33.977731247	-118.451972345	2.4	4.7	6.49		
T	2022-07-15 00:58:41	33.977724754	-118.451950965	10.1	4.5	6.88		
T	2022-07-15 00:58:42	33.977721792	-118.451942787	-2.4	3.3	2.70		
T	2022-07-15 00:58:43	33.977722034	-118.451927284	4.3	2.5	4.69		
T	2022-07-15 00:58:44	33.977723648	-118.451913795	4.7	3.0	4.13		
T	2022-07-15 00:58:45	33.977722896	-118.451897023	3.5	3.1	5.08		
T	2022-07-15 00:58:46	33.977726613	-118.451881578	10.1	3.3	4.87		
T	2022-07-15 00:58:47	33.977726928	-118.451863726	12.3	3.5	5.40		
T	2022-07-15 00:58:48	33.977729904	-118.451851650	10.9	3.1	3.81		
T	2022-07-15 00:58:49	33.977731500	-118.451835541	9.7	3.0	4.90		
T	2022-07-15 00:58:50	33.977732128	-118.451822354	1.6	3.0	3.99		
T	2022-07-15 00:58:51	33.977733508	-118.451808119	3.8	2.8	4.32		
T	2022-07-15 00:58:52	33.977738862	-118.451794480	6.7	3.0	4.57		
T	2022-07-15 00:58:53	33.977743045	-118.451785687	3.9	2.6	3.05		
T	2022-07-15 00:58:54	33.977744052	-118.451771211	5.5	2.5	4.37		
T	2022-07-15 00:58:55	33.977744922	-118.451759211	6.3	2.7	3.62		
T	2022-07-15 00:58:56	33.977743604	-118.451748446	9.0	2.4	3.30		
T	2022-07-15 00:58:57	33.977742464	-118.451733173	10.5	2.7	4.64		
T	2022-07-15 00:58:58	33.977738973	-118.451719200	10.4	3.1	4.43		
T	2022-07-15 00:58:59	33.977741536	-118.451717714	0.1	1.6	1.08		
T	2022-07-15 00:59:00	33.977737641	-118.451698808	0.9	2.1	5.89		
T	2022-07-15 00:59:01	33.977733814	-118.451681677	8.5	3.8	5.38		
T	2022-07-15 00:59:02	33.977733878	-118.451675912	0.1	2.4	1.76		
T	2022-07-15 00:59:03	33.977731393	-118.451663772	-0.9	1.9	3.79		
T	2022-07-15 00:59:04	33.977729455	-118.451655235	-4.0	2.2	2.68		
T	2022-07-15 00:59:05	33.977725247	-118.451643573	-3.6	2.2	3.84		
T	2022-07-15 00:59:06	33.977720533	-118.451631517	-1.1	2.7	4.04		
T	2022-07-15 00:59:07	33.977714455	-118.451614330	2.3	3.3	5.66		
T	2022-07-15 00:59:08	33.977711013	-118.451606117	7.0	2.9	2.79		
T	2022-07-15 00:59:09	33.977702755	-118.451591558	2.7	2.8	5.34		
T	2022-07-15 00:59:10	33.977693379	-118.451582981	6.3	3.2	4.27		
T	2022-07-15 00:59:11	33.977687548	-118.451578668	-0.6	2.3	2.45		
T	2022-07-15 00:59:12	33.977682305	-118.451566585	2.0	2.2	4.13		
T	2022-07-15 00:59:13	33.977666292	-118.451547288	0.3	4.2	8.25		
T	2022-07-15 00:59:14	33.977650452	-118.451526958	6.3	5.7	8.43		
T	2022-07-15 00:59:15	33.977648380	-118.451524970	10.6	3.2	0.98		
T	2022-07-15 00:59:16	33.977642883	-118.451513355	4.6	1.7	4.04		
T	2022-07-15 00:59:17	33.977654283	-118.451526903	-3.8	0.8	5.84		
T	2022-07-15 00:59:18	33.977653366	-118.451516733	-8.2	1.4	3.11		
T	2022-07-15 00:59:19	33.977653468	-118.451517956	-6.5	0.9	0.44		
T	2022-07-15 00:59:20	33.977649701	-118.451493041	-0.4	2.5	7.65		
T	2022-07-15 00:59:21	33.977638006	-118.451482075	2.6	4.2	5.41		
T	2022-07-15 00:59:22	33.977629940	-118.451478208	1.1	2.9	3.18		
T	2022-07-15 00:59:23	33.977631673	-118.451479833	1.3	0.8	0.82		
T	2022-07-15 00:59:24	33.977618388	-118.451464846	10.0	2.0	6.64		
T	2022-07-15 00:59:25	33.977619249	-118.451471114	11.5	1.8	1.92		
T	2022-07-15 00:59:26	33.977616109	-118.451467095	18.0	0.4	1.65		
T	2022-07-15 00:59:27	33.977616109	-118.451467095	18.0	0.6	0.00		
T	2022-07-15 00:59:28	33.977621735	-118.451458314	16.3	1.1	3.35		
T	2022-07-15 00:59:29	33.977624430	-118.451460634	9.0	1.2	1.17		
T	2022-07-15 00:59:30	33.977615655	-118.451445696	5.4	1.5	5.54		
T	2022-07-15 00:59:31	33.977615169	-118.451429048	5.5	3.5	5.03		
T	2022-07-15 00:59:32	33.977608078	-118.451400367	4.2	4.8	9.05		
T	2022-07-15 00:59:33	33.977596356	-118.451383868	7.1	5.2	6.58		
T	2022-07-15 00:59:34	33.977592175	-118.451377601	2.7	3.1	2.45		
T	2022-07-15 00:59:35	33.977586046	-118.451365384	8.8	2.3	4.32		
T	2022-07-15 00:59:36	33.977587736	-118.451368770	8.3	1.1	1.17		
T	2022-07-15 00:59:37	33.977586629	-118.451353988	13.7	1.2	4.48		
T	2022-07-15 00:59:38	33.977579483	-118.451320128	14.2	5.1	10.57		
T	2022-07-15 00:59:39	33.977577785	-118.451301228	14.1	5.6	5.76		
T	2022-07-15 00:59:40	33.977576890	-118.451286734	17.7	3.5	4.38		
T	2022-07-15 00:59:41	33.977576697	-118.451293996	15.8	0.8	2.20		
T	2022-07-15 00:59:42	33.977579108	-118.451285153	13.9	0.3	2.80		
T	2022-07-15 00:59:43	33.977575747	-118.451277371	13.5	1.7	2.66		
T	2022-07-15 00:59:44	33.977576767	-118.451273574	11.5	1.2	1.21		
T	2022-07-15 00:59:45	33.977577514	-118.451260789	3.1	1.7	3.87		
T	2022-07-15 00:59:46	33.977575163	-118.451241697	9.6	3.3	5.84		
T	2022-07-15 00:59:47	33.977578824	-118.451236368	11.5	2.5	2.07		
T	2022-07-15 00:59:48	33.977570935	-118.451211748	13.0	3.1	7.98		
T	2022-07-15 00:59:49	33.977566606	-118.451201160	6.0	3.9	3.58		
T	2022-07-15 00:59:50	33.977559026	-118.451195273	5.9	2.3	3.31		
T	2022-07-15 00:59:51	33.977548391	-118.451183565	7.9	2.9	5.27		
T	2022-07-15 00:59:52	33.977549630	-118.451163833	9.7	3.4	5.98		
T	2022-07-15 00:59:53	33.977551835	-118.451147544	9.4	3.7	4.98		
T	2022-07-15 00:59:54	33.977544086	-118.451120498	22.5	4.5	8.65		
T	2022-07-15 00:59:55	33.977542210	-118.451124395	15.9	2.7	1.32		
T	2022-07-15 00:59:56	33.977532189	-118.451113859	10.4	1.6	4.86		
T	2022-07-15 00:59:57	33.977532934	-118.451115762	10.5	1.5	0.70		
T	2022-07-15 00:59:58	33.977536229	-118.451100968	8.7	1.4	4.63		
T	2022-07-15 00:59:59	33.977538956	-118.451088003	10.5	3.0	4.06		
T	2022-07-15 01:00:00	33.977542907	-118.451068025	5.6	3.5	6.21		
T	2022-07-15 01:00:01	33.977542986	-118.451047989	7.3	4.2	6.06		
T	2022-07-15 01:00:02	33.977537153	-118.451036450	5.9	3.3	4.08		
T	2022-07-15 01:00:03	33.977531925	-118.451017009	8.3	3.5	6.18		
T	2022-07-15 01:00:04	33.977533441	-118.451001693	8.9	3.6	4.67		
T	2022-07-15 01:00:05	33.977530960	-118.450982066	15.8	3.6	6.02		
T	2022-07-15 01:00:06	33.977528430	-118.450971828	13.7	3.1	3.24		
T	2022-07-15 01:00:07	33.977525663	-118.450957932	19.1	2.6	4.32		
T	2022-07-15 01:00:08	33.977519454	-118.450931977	19.8	4.3	8.17		
T	2022-07-15 01:00:09	33.977511214	-118.450916090	18.8	4.7	5.68		
T	2022-07-15 01:00:10	33.977513758	-118.450909864	17.1	2.4	2.14		
T	2022-07-15 01:00:11	33.977514483	-118.450896334	15.9	2.1	4.11		
T	2022-07-15 01:00:12	33.977518255	-118.450885556	14.5	2.6	3.55		
T	2022-07-15 01:00:13	33.977524588	-118.450874455	6.3	2.6	4.08		
T	2022-07-15 01:00:14	33.977525963	-118.450858004	9.9	3.0	5.00		
T	2022-07-15 01:00:15	33.977531324	-118.450843585	11.6	3.3	4.78		
T	2022-07-15 01:00:16	33.977534103	-118.450833042	9.2	2.8	3.35		
T	2022-07-15 01:00:17	33.977534751	-118.450818600	13.8	2.6	4.37		
T	2022-07-15 01:00:18	33.977537050	-118.450804517	13.3	3.0	4.34		
T	2022-07-15 01:00:19	33.977537108	-118.450795986	12.7	2.4	2.57		
T	2022-07-15 01:00:20	33.977534600	-118.450778475	10.7	2.7	5.38		
T	2022-07-15 01:00:21	33.977537928	-118.450761100	10.3	3.6	5.39		
T	2022-07-15 01:00:22	33.977540504	-118.450749259	8.4	3.1	3.71		
T	2022-07-15 01:00:23	33.977538887	-118.450735620	8.1	2.6	4.16		
T	2022-07-15 01:00:24	33.977532882	-118.450721855	6.9	3.0	4.69		
T	2022-07-15 01:00:25	33.977537167	-118.450706828	3.6	3.0	4.81		
T	2022-07-15 01:00:26.001	33.977534757	-118.450694361	7.7	2.8	3.88		
T	2022-07-15 01:00:27.001	33.977530980	-118.450690108	6.1	1.9	1.89		
T	2022-07-15 01:00:28.001	33.977531309	-118.450674618	5.1	2.1	4.68		
T	2022-07-15 01:00:29.001	33.977528156	-118.450660077	0.8	3.1	4.56		
T	2022-07-15 01:00:30.001	33.977526894	-118.450650756	3.4	2.5	2.84		
T	2022-07-15 01:00:31.001	33.977527901	-118.450646430	-1.7	1.4	1.39		
T	2022-07-15 01:00:32.001	33.977524930	-118.450636204	-3.4	1.5	3.30		
T	2022-07-15 01:00:33.001	33.977519647	-118.450622318	-3.5	2.7	4.63		
T	2022-07-15 01:00:34.001	33.977515415	-118.450610903	3.3	2.9	3.80		
T	2022-07-15 01:00:35.001	33.977512850	-118.450601172	0.8	2.3	3.08		
T	2022-07-15 01:00:36.001	33.977512063	-118.450592791	0.6	1.9	2.57		
T	2022-07-15 01:00:37.001	33.977505455	-118.450579824	1.6	2.4	4.60		
T	2022-07-15 01:00:38.001	33.977503276	-118.450562841	5.2	3.3	5.19		
T	2022-07-15 01:00:39.001	33.977504575	-118.450555914	3.1	2.5	2.16		
T	2022-07-15 01:00:40.001	33.977508862	-118.450544414	6.6	2.0	3.83		
T	2022-07-15 01:00:41.001	33.977511661	-118.450535736	0.5	2.3	2.80		
T	2022-07-15 01:00:42.001	33.977511734	-118.450518252	5.8	2.7	5.29		
T	2022-07-15 01:00:43.001	33.977510867	-118.450515844	2.6	2.1	0.70		
T	2022-07-15 01:00:44.001	33.977512314	-118.450508195	6.5	1.0	2.37		
T	2022-07-15 01:00:45	33.977516471	-118.450495074	8.1	2.3	4.26		
T	2022-07-15 01:00:46	33.977516081	-118.450476955	16.9	3.3	5.48		
T	2022-07-15 01:00:47	33.977518669	-118.450456641	16.6	4.0	6.21		
T	2022-07-15 01:00:48	33.977518841	-118.450455673	15.5	2.2	0.00		
T	2022-07-15 01:00:49	33.977505625	-118.450454046	12.3	1.6	4.85		
T	2022-07-15 01:00:50	33.977513037	-118.450445707	7.3	1.3	3.70		
T	2022-07-15 01:00:51	33.977516227	-118.450436725	6.1	2.2	2.95		
T	2022-07-15 01:00:52	33.977517175	-118.450428939	3.3	1.8	2.37		
T	2022-07-15 01:00:53	33.977516845	-118.450411121	4.0	2.6	5.39		
T	2022-07-15 01:00:54	33.977522687	-118.450397468	6.0	3.3	4.65		
T	2022-07-15 01:00:55	33.977527407	-118.450385947	7.3	2.9	3.89		
T	2022-07-15 01:00:56	33.977525790	-118.450382195	6.9	1.6	1.28		
T	2022-07-15 01:00:57	33.977527442	-118.450369936	3.8	1.7	3.76		
T	2022-07-15 01:00:58	33.977526321	-118.450360868	2.8	2.2	2.79		
T	2022-07-15 01:00:59	33.977535096	-118.450344455	-3.4	2.8	5.91		
T	2022-07-15 01:01:00	33.977541224	-118.450330108	-2.8	3.7	4.89		
T	2022-07-15 01:01:01	33.977540320	-118.450328560	-1.9	1.8	0.62		
T	2022-07-15 01:01:02	33.977539052	-118.450320977	3.3	1.0	2.37		
T	2022-07-15 01:01:03	33.977536943	-118.450323515	5.3	0.7	1.17		
T	2022-07-15 01:01:04	33.977531091	-118.450307408	9.8	1.7	5.32		
T	2022-07-15 01:01:05	33.977529847	-118.450294957	8.6	3.1	3.79		
T	2022-07-15 01:01:06	33.977530035	-118.450292855	7.8	1.5	0.62		
T	2022-07-15 01:01:07	33.977533848	-118.450278511	8.0	1.8	4.56		
T	2022-07-15 01:01:08	33.977531120	-118.450252540	19.8	4.2	7.92		
T	2022-07-15 01:01:09	33.977534067	-118.450244810	13.3	3.5	2.57		
T	2022-07-15 01:01:10	33.977531861	-118.450227273	15.1	2.6	5.37		
T	2022-07-15 01:01:11	33.977534716	-118.450218177	8.3	2.7	2.95		
T	2022-07-15 01:01:12	33.977534030	-118.450196401	10.5	3.2	6.60		
T	2022-07-15 01:01:13	33.977533491	-118.450187923	8.7	3.1	2.57		
T	2022-07-15 01:01:14	33.977535310	-118.450174542	3.8	2.3	4.11		
T	2022-07-15 01:01:15	33.977536696	-118.450158631	6.3	3.0	4.84		
T	2022-07-15 01:01:16	33.977529482	-118.450146690	14.6	3.0	4.45		
T	2022-07-15 01:01:17	33.977527934	-118.450123657	18.0	3.8	6.99		
T	2022-07-15 01:01:18	33.977530293	-118.450117861	14.7	3.0	1.92		
T	2022-07-15 01:01:19	33.977531806	-118.450120631	-1.1	0.6	0.93		
T	2022-07-15 01:01:20	33.977544393	-118.450109695	-3.1	1.9	5.67		
T	2022-07-15 01:01:21	33.977548479	-118.450090499	1.6	3.7	5.99		
T	2022-07-15 01:01:22	33.977556197	-118.450075695	4.4	3.8	5.30		
T	2022-07-15 01:01:23	33.977561257	-118.450063650	1.8	3.2	4.07		
T	2022-07-15 01:01:24	33.977570263	-118.450048641	5.7	3.3	5.61		
T	2022-07-15 01:01:25	33.977573658	-118.450033674	5.8	3.5	4.69		
T	2022-07-15 01:01:26	33.977577904	-118.450022087	8.5	2.9	3.84		
T	2022-07-15 01:01:27	33.977583078	-118.450008879	8.2	2.8	4.43		
T	2022-07-15 01:01:28	33.977586660	-118.450003118	12.1	2.2	2.20		
T	2022-07-15 01:01:29	33.977592564	-118.449993034	12.2	2.0	3.74		
T	2022-07-15 01:01:30	33.977588889	-118.449979135	9.5	2.5	4.40		
T	2022-07-15 01:01:31	33.977591398	-118.449968112	8.8	2.6	3.47		
T	2022-07-15 01:01:32	33.977588886	-118.449958617	8.0	2.1	3.02		
T	2022-07-15 01:01:33	33.977583827	-118.449948925	8.4	2.2	3.47		
T	2022-07-15 01:01:34	33.977586515	-118.449942158	8.9	1.7	2.25		
T	2022-07-15 01:01:35	33.977589886	-118.449921668	14.2	2.9	6.31		
T	2022-07-15 01:01:36	33.977588074	-118.449905709	17.0	3.8	4.87		
T	2022-07-15 01:01:37	33.977586549	-118.449899426	13.8	2.3	1.97		
T	2022-07-15 01:01:38	33.977585391	-118.449885266	11.8	2.1	4.32		
T	2022-07-15 01:01:39	33.977582207	-118.449880353	7.2	2.0	1.87		
T	2022-07-15 01:01:40	33.977580151	-118.449863744	13.5	2.3	5.08		
T	2022-07-15 01:01:41	33.977582094	-118.449851144	15.0	3.0	3.89		
T	2022-07-15 01:01:42	33.977588683	-118.449841852	8.2	2.5	3.71		
T	2022-07-15 01:01:43	33.977585278	-118.449835258	7.3	1.7	2.37		
T	2022-07-15 01:01:44	33.977588361	-118.449826384	3.3	1.6	2.92		
T	2022-07-15 01:01:45	33.977587102	-118.449814412	2.4	2.2	3.66		
T	2022-07-15 01:01:46	33.977587424	-118.449803799	0.9	2.3	3.24		
T	2022-07-15 01:01:47	33.977585380	-118.449792935	1.3	2.2	3.38		
T	2022-07-15 01:01:48	33.977582874	-118.449776499	5.4	2.9	5.04		
T	2022-07-15 01:01:49	33.977586898	-118.449764419	3.2	2.9	3.94		
T	2022-07-15 01:01:50	33.977589246	-118.449756196	5.5	2.2	2.64		
T	2022-07-15 01:01:51	33.977589083	-118.449746400	6.5	1.9	2.99		
T	2022-07-15 01:01:52	33.977587421	-118.449732069	6.6	2.5	4.38		
T	2022-07-15 01:01:53	33.977590632	-118.449722078	3.9	2.5	3.25		
T	2022-07-15 01:01:54	33.977590284	-118.449704762	7.2	2.8	5.24		
T	2022-07-15 01:01:55	33.977587465	-118.449696104	4.2	2.7	2.82		
T	2022-07-15 01:01:56	33.977583463	-118.449679909	6.1	2.7	5.12		
T	2022-07-15 01:01:57	33.977585245	-118.449676437	2.5	2.0	1.25		
T	2022-07-15 01:01:58	33.977586474	-118.449664340	3.4	1.6	3.69		
T	2022-07-15 01:01:59	33.977586778	-118.449656543	-2.7	2.1	2.37		
T	2022-07-15 01:02:00	33.977587675	-118.449642016	2.0	2.3	4.40		
T	2022-07-15 01:02:01	33.977588679	-118.449630461	1.3	2.7	3.52		
T	2022-07-15 01:02:02	33.977591936	-118.449617288	4.1	2.6	4.16		
T	2022-07-15 01:02:03	33.977592187	-118.449616871	4.2	1.5	0.00		
T	2022-07-15 01:02:04	33.977595173	-118.449594362	3.6	2.4	6.89		
T	2022-07-15 01:02:05	33.977589796	-118.449581918	3.2	3.6	4.25		
T	2022-07-15 01:02:06	33.977589903	-118.449568167	6.7	2.8	4.16		
T	2022-07-15 01:02:07	33.977589958	-118.449569943	6.7	1.2	0.62		
T	2022-07-15 01:02:08	33.977581127	-118.449559501	8.4	1.4	4.51		
T	2022-07-15 01:02:09	33.977573423	-118.449542082	11.3	3.5	5.97		
T	2022-07-15 01:02:10	33.977576752	-118.449536039	9.9	2.5	2.20		
T	2022-07-15 01:02:11	33.977581906	-118.449522610	8.0	2.3	4.47		
T	2022-07-15 01:02:12	33.977582963	-118.449523299	7.7	1.5	0.31		
T	2022-07-15 01:02:13	33.977594494	-118.449531332	4.3	1.8	4.87		
T	2022-07-15 01:02:14	33.977588553	-118.449526153	4.3	0.8	2.66		
T	2022-07-15 01:02:15	33.977582547	-118.449518020	-2.5	2.0	3.28		
T	2022-07-15 01:02:16	33.977576779	-118.449510498	-5.2	2.2	3.08		
T	2022-07-15 01:02:17	33.977579477	-118.449509923	-1.9	0.9	0.98		
T	2022-07-15 01:02:18	33.977580460	-118.449503855	-2.0	0.8	1.82		
T	2022-07-15 01:02:19	33.977576311	-118.449478704	3.8	3.2	7.76		
T	2022-07-15 01:02:20	33.977582105	-118.449471751	1.0	3.3	3.02		
T	2022-07-15 01:02:21	33.977583123	-118.449470211	-7.0	1.2	0.70		
T	2022-07-15 01:02:22	33.977571501	-118.449468484	-6.4	1.4	4.28		
T	2022-07-15 01:02:23	33.977561442	-118.449458960	0.8	2.9	4.66		
T	2022-07-15 01:02:24	33.977550624	-118.449455676	-0.2	2.9	4.06		
T	2022-07-15 01:02:25	33.977543657	-118.449450321	2.8	2.4	3.00		
T	2022-07-15 01:02:26	33.977533996	-118.449447101	-5.9	2.3	3.66		
T	2022-07-15 01:02:27.001	33.977521339	-118.449441238	8.6	2.9	4.95		
T	2022-07-15 01:02:28.001	33.977513185	-118.449437261	11.4	2.8	3.21		
T	2022-07-15 01:02:29.001	33.977503860	-118.449434542	18.7	2.3	3.50		
T	2022-07-15 01:02:30.001	33.977498560	-118.449433794	20.9	1.9	1.92		
T	2022-07-15 01:02:31.001	33.977488013	-118.449432554	17.1	2.0	3.87		
T	2022-07-15 01:02:32.001	33.977475173	-118.449427385	17.3	3.0	4.93		
T	2022-07-15 01:02:33.001	33.977466825	-118.449433201	13.4	2.6	3.52		
T	2022-07-15 01:02:34.001	33.977461673	-118.449435733	11.8	1.9	2.02		
T	2022-07-15 01:02:35.001	33.977455142	-118.449436477	9.3	1.5	2.41		
T	2022-07-15 01:02:36.001	33.977441818	-118.449435392	8.3	2.5	4.87		
T	2022-07-15 01:02:37.001	33.977438147	-118.449433900	8.8	2.1	1.43		
T	2022-07-15 01:02:38.001	33.977426458	-118.449430582	14.3	2.0	4.38		
T	2022-07-15 01:02:39.001	33.977428024	-118.449430690	13.9	1.3	0.54		
T	2022-07-15 01:02:40.001	33.977417721	-118.449431283	11.0	1.1	3.79		
T	2022-07-15 01:02:41.001	33.977417919	-118.449431302	10.9	1.3	0.00		
T	2022-07-15 01:02:42.001	33.977407513	-118.449426459	15.6	1.4	4.07		
T	2022-07-15 01:02:43.001	33.977407513	-118.449426459	15.6	1.4	0.31		
T	2022-07-15 01:02:44.001	33.977390019	-118.449429732	18.3	2.2	6.46		
T	2022-07-15 01:02:45.001	33.977382486	-118.449429703	11.1	3.1	2.73		
T	2022-07-15 01:02:46.001	33.977377654	-118.449429421	10.1	1.5	1.79		
T	2022-07-15 01:02:47.001	33.977374252	-118.449428842	8.3	1.0	1.28		
T	2022-07-15 01:02:48.001	33.977365734	-118.449426160	1.9	1.5	3.21		
T	2022-07-15 01:02:49.001	33.977357714	-118.449423411	4.9	2.1	3.05		
T	2022-07-15 01:02:50.001	33.977350769	-118.449423668	-0.2	1.9	2.53		
T	2022-07-15 01:02:51	33.977350785	-118.449420356	-0.8	0.9	0.98		
T	2022-07-15 01:02:52	33.977343214	-118.449419084	0.3	1.0	2.79		
